Resource ID,Původní hodnota,Navrhovaná hodnota,Důvod
gid://shopify/Collection/281929056339,SRC(hr): Pjena BU1 T2 Grip,lateks,Glosář: foam_latex -> lateks (Source contains 'pěna')
gid://shopify/Collection/281929056339,"SRC(hr): 🧤 BU1 T2 Grip – savršen grip u svim vremenskim uvjetima.
T2 pjena nudi sjajno prianjanje u kiši i na suhom. Dizajnirano za vratare koji žele pouzdanu kontrolu lopte u svim uvjetima. BU1 – izbor vratara širom svijeta. ⚽💧",lateks,Glosář: foam_latex -> lateks (Source contains 'pěna')
gid://shopify/Collection/281929056339,"SRC(hr): 🧤 BU1 T2 Grip – savršen grip u svim vremenskim uvjetima.
T2 pjena nudi sjajno prianjanje u kiši i na suhom. Dizajnirano za vratare koji žele pouzdanu kontrolu lopte u svim uvjetima. BU1 – izbor vratara širom svijeta. ⚽💧",prijanjanje,Glosář: grip -> prijanjanje (Source contains 'přilnavost')
gid://shopify/Collection/281929056339,SRC(es): Espuma BU1 T2 Grip,látex,Glosář: foam_latex -> látex (Source contains 'pěna')
gid://shopify/Collection/281929056339,"SRC(es): 🧤 BU1 T2 Grip – agarre perfecto en cualquier clima.
La espuma T2 ofrece una gran adherencia en lluvia y en seco. Diseñado para porteros que quieren confiar en un control perfecto del balón en cualquier condición. BU1 – la elección de porteros en todo el mundo. ⚽💧",látex,Glosář: foam_latex -> látex (Source contains 'pěna')
gid://shopify/Collection/281929056339,SRC(it): Schiuma BU1 T2 Grip,lattice,Glosář: foam_latex -> lattice (Source contains 'pěna')
gid://shopify/Collection/281929056339,"SRC(it): 🧤 BU1 T2 Grip – presa perfetta in ogni condizione meteo.
La schiuma T2 offre un'ottima aderenza sotto la pioggia e all'asciutto. Progettato per portieri che vogliono affidarsi a un controllo perfetto della palla in qualsiasi condizione. BU1 – la scelta dei portieri di tutto il mondo. ⚽💧",lattice,Glosář: foam_latex -> lattice (Source contains 'pěna')
gid://shopify/Collection/281929056339,SRC(fr): Mousse BU1 T2 Grip,latex,Glosář: foam_latex -> latex (Source contains 'pěna')
gid://shopify/Collection/281929056339,"SRC(fr): 🧤 BU1 T2 Grip – prise parfaite par tous les temps.
La mousse T2 offre une excellente adhérence sous la pluie et par temps sec. Conçu pour les gardiens qui veulent compter sur un contrôle parfait du ballon dans toutes les conditions. BU1 – le choix des gardiens du monde entier. ⚽💧",latex,Glosář: foam_latex -> latex (Source contains 'pěna')
gid://shopify/Collection/281929056339,SRC(bg): Пяна BU1 T2 Grip,латекс,Glosář: foam_latex -> латекс (Source contains 'pěna')
gid://shopify/Collection/281929056339,"SRC(bg): 🧤 BU1 T2 Grip – перфектно сцепление при всякакви условия. T2 пяната предлага отлично сцепление в дъжд и на сухо. Проектирани за вратари, които искат да разчитат на перфектен контрол на топката при всякакви условия. BU1 – изборът на вратарите по целия свят. ⚽💧",латекс,Glosář: foam_latex -> латекс (Source contains 'pěna')
gid://shopify/Collection/281929056339,SRC(en): 🧤 BU1 T2 Grip – perfect grip in any weather. T2 foam offers excellent traction in rain and dry conditions. Designed for goalkeepers who want to rely on perfect ball control in any conditions. BU1 – the choice of goalkeepers worldwide. ⚽💧,latex foam,Glosář: foam_latex -> latex foam (Source contains 'pěna')
gid://shopify/Collection/281929056339,SRC(en): BU1 T2 Grip Foam,latex foam,Glosář: foam_latex -> latex foam (Source contains 'pěna')
gid://shopify/Collection/281929252947,Schaum BU1 T1 Grip,Hafthaftschaum BU1 T1 Grip,Glosář: foam_latex -> Haftschaum (nalezeno 'Schaum')
gid://shopify/Collection/281929252947,SRC(de): Schaum BU1 T1 Grip,Haftschaum,Glosář: foam_latex -> Haftschaum (Source contains 'pěna')
gid://shopify/Collection/281929252947,"🧤 BU1 T1 Grip – vielseitiger Grip für jede Situation. Hochbeständiger Schaumstoff, geeignet für alle Oberflächen und Wetterbedingungen. Die ideale Wahl für Training und Spiele, wenn Sie einen zuverlässigen Griff und lange Lebensdauer benötigen. Profis wählen BU1! ⚽🔥","🧤 BU1 T1 Grip – vielseitiger Grip für jede Situation. Hochbeständiger [FIXME], geeignet für alle Oberflächen und Wetterbedingungen. Die ideale Wahl für Training und Spiele, wenn Sie einen zuverlässigen Griff und lange Lebensdauer benötigen. Profis wählen BU1! ⚽🔥",Zakázaný termín 'Schaumstoff' (de): Use Haftschaum for goalkeeper gloves
gid://shopify/Collection/281929252947,"SRC(de): 🧤 BU1 T1 Grip – vielseitiger Grip für jede Situation. Hochbeständiger Schaumstoff, geeignet für alle Oberflächen und Wetterbedingungen. Die ideale Wahl für Training und Spiele, wenn Sie einen zuverlässigen Griff und lange Lebensdauer benötigen. Profis wählen BU1! ⚽🔥",Haftschaum,Glosář: foam_latex -> Haftschaum (Source contains 'pěna')
gid://shopify/Collection/281929252947,SRC(hu): BU1 T1 Grip hab,tapadó hab,Glosář: foam_latex -> tapadó hab (Source contains 'pěna')
gid://shopify/Collection/281929252947,"SRC(hu): 🧤 BU1 T1 Grip – sokoldalú grip minden helyzetre.
Magas ellenálló képességű hab, amely minden felületre és időjárásra alkalmas. Ideális választás edzésekhez és mérkőzésekhez, amikor megbízható fogásra és hosszú élettartamra van szükség. A profik a BU1-et választják! ⚽🔥",tapadó hab,Glosář: foam_latex -> tapadó hab (Source contains 'pěna')
gid://shopify/Collection/281929252947,"SRC(sk): 🧤 BU1 T1 Grip – všestranný grip pre každú situáciu.
Vysoko odolná pena vhodná pre všetky povrchy a počasie. Ideálna voľba pre tréningy aj zápasy, keď potrebujete spoľahlivý úchop a dlhú životnosť. Profesionáli volia BU1! ⚽🔥",pěna,Glosář: foam_latex -> pěna (Source contains 'pěna')
gid://shopify/Collection/281929252947,SRC(sk): Pena BU1 T1 Grip,pěna,Glosář: foam_latex -> pěna (Source contains 'pěna')
gid://shopify/Collection/281929252947,SRC(ro): Spuma BU1 T1 Grip,latex,Glosář: foam_latex -> latex (Source contains 'pěna')
gid://shopify/Collection/281929252947,"SRC(ro): 🧤 BU1 T1 Grip – grip versatil pentru orice situație. Spumă foarte durabilă, potrivită pentru toate suprafețele și condițiile meteorologice. Alegerea ideală pentru antrenamente și meciuri, când ai nevoie de o prindere sigură și durabilitate lungă. Profesioniștii aleg BU1! ⚽🔥",latex,Glosář: foam_latex -> latex (Source contains 'pěna')
gid://shopify/Collection/281929252947,SRC(hr): Pjena BU1 T1 Grip,lateks,Glosář: foam_latex -> lateks (Source contains 'pěna')
gid://shopify/Collection/281929252947,"SRC(hr): 🧤 BU1 T1 Grip – svestrani grip za svaku situaciju.
Visoko izdržljiva pjena pogodna za sve površine i vremenske uvjete. Idealan izbor za treninge i utakmice kada trebate pouzdan hvat i dugotrajnost. Profesionalci biraju BU1! ⚽🔥",lateks,Glosář: foam_latex -> lateks (Source contains 'pěna')
gid://shopify/Collection/281929252947,SRC(es): Espuma BU1 T1 Grip,látex,Glosář: foam_latex -> látex (Source contains 'pěna')
gid://shopify/Collection/281929252947,"SRC(es): 🧤 BU1 T1 Grip – agarre versátil para cualquier situación.
Espuma altamente resistente adecuada para todas las superficies y condiciones climáticas. Elección ideal para entrenamientos y partidos, cuando necesitas un agarre fiable y larga durabilidad. ¡Los profesionales eligen BU1! ⚽🔥",látex,Glosář: foam_latex -> látex (Source contains 'pěna')
gid://shopify/Collection/281929252947,SRC(it): Schiuma BU1 T1 Grip,lattice,Glosář: foam_latex -> lattice (Source contains 'pěna')
gid://shopify/Collection/281929252947,"SRC(it): 🧤 BU1 T1 Grip – grip versatile per ogni situazione.
Schiuma altamente resistente adatta a tutte le superfici e condizioni atmosferiche. Scelta ideale per allenamenti e partite, quando hai bisogno di una presa affidabile e lunga durata. I professionisti scelgono BU1! ⚽🔥",lattice,Glosář: foam_latex -> lattice (Source contains 'pěna')
gid://shopify/Collection/281929252947,SRC(fr): Mousse BU1 T1 Grip,latex,Glosář: foam_latex -> latex (Source contains 'pěna')
gid://shopify/Collection/281929252947,"SRC(fr): 🧤 BU1 T1 Grip – grip polyvalent pour chaque situation. Mousse hautement résistante adaptée à toutes les surfaces et conditions météorologiques. Choix idéal pour les entraînements et les matchs, lorsque vous avez besoin d'une prise fiable et d'une longue durée de vie. Les professionnels choisissent BU1 ! ⚽🔥",latex,Glosář: foam_latex -> latex (Source contains 'pěna')
gid://shopify/Collection/281929252947,SRC(bg): Пяна BU1 T1 Grip,латекс,Glosář: foam_latex -> латекс (Source contains 'pěna')
gid://shopify/Collection/281929252947,"SRC(bg): 🧤 BU1 T1 Grip – универсален grip за всяка ситуация. Високо издръжлива пяна, подходяща за всички повърхности и климатични условия. Идеален избор за тренировки и мачове, когато ви трябва надеждно захващане и дълъг живот. Професионалистите избират BU1! ⚽🔥",латекс,Glosář: foam_latex -> латекс (Source contains 'pěna')
gid://shopify/Collection/281929252947,SRC(en): 🧤 BU1 T1 Grip – versatile grip for every situation. Highly durable foam suitable for all surfaces and weather. Ideal choice for training and matches when you need reliable grip and long-lasting performance. Professionals choose BU1! ⚽🔥,latex foam,Glosář: foam_latex -> latex foam (Source contains 'pěna')
gid://shopify/Collection/281929252947,SRC(en): Foam BU1 T1 Grip,latex foam,Glosář: foam_latex -> latex foam (Source contains 'pěna')
gid://shopify/Collection/281929318483,Giga Grip Schaum,Giga Grip Hafthaftschaum,Glosář: foam_latex -> Haftschaum (nalezeno 'Schaum')
gid://shopify/Collection/281929318483,SRC(de): Giga Grip Schaum,Haftschaum,Glosář: foam_latex -> Haftschaum (Source contains 'pěna')
gid://shopify/Collection/281929318483,"🧤 Giga Grip – maximaler Grip und Kontrolle. Hochwertiger Schaumstoff, beliebt bei professionellen Torhütern. Giga Grip sorgt für perfekten Halt bei Trockenheit und hervorragende Leistung auch bei Regenbedingungen. Mit BU1 greifen Sie immer mit Sicherheit zu. ⚽💪","🧤 Giga Grip – maximaler Grip und Kontrolle. Hochwertiger [FIXME], beliebt bei professionellen Torhütern. Giga Grip sorgt für perfekten Halt bei Trockenheit und hervorragende Leistung auch bei Regenbedingungen. Mit BU1 greifen Sie immer mit Sicherheit zu. ⚽💪",Zakázaný termín 'Schaumstoff' (de): Use Haftschaum for goalkeeper gloves
gid://shopify/Collection/281929318483,"SRC(de): 🧤 Giga Grip – maximaler Grip und Kontrolle. Hochwertiger Schaumstoff, beliebt bei professionellen Torhütern. Giga Grip sorgt für perfekten Halt bei Trockenheit und hervorragende Leistung auch bei Regenbedingungen. Mit BU1 greifen Sie immer mit Sicherheit zu. ⚽💪",Haftschaum,Glosář: foam_latex -> Haftschaum (Source contains 'pěna')
gid://shopify/Collection/281929318483,SRC(hu): Giga Grip hab,tapadó hab,Glosář: foam_latex -> tapadó hab (Source contains 'pěna')
gid://shopify/Collection/281929318483,"SRC(hu): 🧤 Giga Grip – maximális tapadás és kontroll.
Kiváló minőségű hab, amelyet a profi kapusok kedvelnek. A Giga Grip tökéletes tapadást biztosít száraz és kiváló teljesítményt esős körülmények között is. A BU1 segítségével mindig biztosan foghat. ⚽💪",tapadó hab,Glosář: foam_latex -> tapadó hab (Source contains 'pěna')
gid://shopify/Collection/281929318483,SRC(pl): 🧤 Giga Grip – maksymalny grip i kontrola. Wysokiej jakości pianka popularna wśród profesjonalnych bramkarzy. Giga Grip zapewnia doskonałą przyczepność na sucho i doskonałą wydajność nawet w deszczowych warunkach. Z BU1 łapiesz zawsze z pewnością. ⚽💪,chwyt,Glosář: grip -> chwyt (Source contains 'přilnavost')
gid://shopify/Collection/281929318483,"SRC(sk): 🧤 Giga Grip – maximálny grip a kontrola.
Vysoko kvalitná pena obľúbená medzi profesionálnymi brankármi. Giga Grip zabezpečuje perfektnú priľnavosť na suchu a vynikajúci výkon aj v daždivých podmienkach. S BU1 chytáte vždy s istotou. ⚽💪",pěna,Glosář: foam_latex -> pěna (Source contains 'pěna')
gid://shopify/Collection/281929318483,SRC(sk): Pena Giga Grip,pěna,Glosář: foam_latex -> pěna (Source contains 'pěna')
gid://shopify/Collection/281929318483,SRC(ro): Spuma Giga Grip,latex,Glosář: foam_latex -> latex (Source contains 'pěna')
gid://shopify/Collection/281929318483,"SRC(ro): 🧤 Giga Grip – aderență și control maxime. Spumă de înaltă calitate, preferată de portarii profesioniști. Giga Grip asigură aderență perfectă pe uscat și performanță excelentă chiar și în condiții de ploaie. Cu BU1 prindeți întotdeauna cu încredere. ⚽💪",latex,Glosář: foam_latex -> latex (Source contains 'pěna')
gid://shopify/Collection/281929318483,SRC(hr): Pjena Giga Grip,lateks,Glosář: foam_latex -> lateks (Source contains 'pěna')
gid://shopify/Collection/281929318483,"SRC(hr): 🧤 Giga Grip – maksimalan grip i kontrola.
Visokokvalitetna pjena omiljena među profesionalnim vratarima. Giga Grip osigurava savršeno prianjanje na suhom i izvrsnu izvedbu čak i u kišnim uvjetima. S BU1 uvijek branite s povjerenjem. ⚽💪",lateks,Glosář: foam_latex -> lateks (Source contains 'pěna')
gid://shopify/Collection/281929318483,"SRC(hr): 🧤 Giga Grip – maksimalan grip i kontrola.
Visokokvalitetna pjena omiljena među profesionalnim vratarima. Giga Grip osigurava savršeno prianjanje na suhom i izvrsnu izvedbu čak i u kišnim uvjetima. S BU1 uvijek branite s povjerenjem. ⚽💪",prijanjanje,Glosář: grip -> prijanjanje (Source contains 'přilnavost')
gid://shopify/Collection/281929318483,SRC(es): Espuma Giga Grip,látex,Glosář: foam_latex -> látex (Source contains 'pěna')
gid://shopify/Collection/281929318483,"SRC(es): 🧤 Giga Grip – máximo agarre y control.
Espuma de alta calidad preferida por porteros profesionales. Giga Grip asegura una adherencia perfecta en seco y un rendimiento excelente incluso en condiciones lluviosas. Con BU1 siempre atrapas con confianza. ⚽💪",látex,Glosář: foam_latex -> látex (Source contains 'pěna')
gid://shopify/Collection/281929318483,SRC(it): Schiuma Giga Grip,lattice,Glosář: foam_latex -> lattice (Source contains 'pěna')
gid://shopify/Collection/281929318483,"SRC(it): 🧤 Giga Grip – massima presa e controllo.
Schiuma di alta qualità amata dai portieri professionisti. Giga Grip garantisce una perfetta aderenza su asciutto e ottime prestazioni anche in condizioni di pioggia. Con BU1 afferri sempre con sicurezza. ⚽💪",lattice,Glosář: foam_latex -> lattice (Source contains 'pěna')
gid://shopify/Collection/281929318483,SRC(fr): Mousse Giga Grip,latex,Glosář: foam_latex -> latex (Source contains 'pěna')
gid://shopify/Collection/281929318483,"SRC(fr): 🧤 Giga Grip – adhérence et contrôle maximaux.
Mousse de haute qualité prisée par les gardiens professionnels. Giga Grip assure une adhérence parfaite par temps sec et des performances exceptionnelles même sous la pluie. Avec BU1, attrapez toujours en toute confiance. ⚽💪",latex,Glosář: foam_latex -> latex (Source contains 'pěna')
gid://shopify/Collection/281929318483,SRC(bg): Пяна Giga Grip,латекс,Glosář: foam_latex -> латекс (Source contains 'pěna')
gid://shopify/Collection/281929318483,"SRC(bg): 🧤 Giga Grip – максимално сцепление и контрол. Висококачествена пяна, популярна сред професионалните вратари. Giga Grip осигурява перфектно сцепление на сухо и отлична производителност дори в дъждовни условия. С BU1 винаги хващате с увереност. ⚽💪",латекс,Glosář: foam_latex -> латекс (Source contains 'pěna')
